country,city,platform,year,month,date,avg_rating,rating_count,rating_stddev,recent_review_share_90d,sentiment_score,source
Indonesia,Bali,Tripadvisor,2024,4,2024-04-01,4.51,160124,0.88,0.25,0.64,synthetic
Indonesia,Bali,Booking,2024,4,2024-04-01,4.62,157122,0.73,0.23,0.84,synthetic
Indonesia,Bali,Google,2024,5,2024-05-01,4.51,195875,0.57,0.23,0.77,synthetic
Indonesia,Bali,Tripadvisor,2024,5,2024-05-01,4.49,134396,0.51,0.59,0.66,synthetic
Indonesia,Bali,Booking,2024,5,2024-05-01,4.53,169784,0.88,0.19,0.77,synthetic
Indonesia,Bali,Google,2024,6,2024-06-01,4.56,171119,0.48,0.3,0.76,synthetic
Indonesia,Bali,Tripadvisor,2024,6,2024-06-01,4.5,194414,0.66,0.36,0.77,synthetic
Indonesia,Bali,Booking,2024,6,2024-06-01,4.57,202253,0.56,0.38,0.72,synthetic
Indonesia,Bali,Google,2024,7,2024-07-01,4.38,213210,0.55,0.33,0.63,synthetic
Indonesia,Bali,Tripadvisor,2024,7,2024-07-01,4.44,159920,0.7,0.25,0.7,synthetic
Indonesia,Bali,Booking,2024,7,2024-07-01,4.47,199347,0.73,0.25,0.77,synthetic
Indonesia,Bali,Google,2024,8,2024-08-01,4.5,167798,0.59,0.36,0.71,synthetic
Indonesia,Bali,Tripadvisor,2024,8,2024-08-01,4.55,227301,0.63,0.3,0.77,synthetic
Indonesia,Bali,Booking,2024,8,2024-08-01,4.54,141086,0.86,0.4,0.74,synthetic
Indonesia,Bali,Google,2024,9,2024-09-01,4.52,163185,0.64,0.31,0.77,synthetic
Indonesia,Bali,Tripadvisor,2024,9,2024-09-01,4.45,164776,0.77,0.25,0.59,synthetic
Indonesia,Bali,Booking,2024,9,2024-09-01,4.51,225489,0.73,0.24,0.75,synthetic
Indonesia,Bali,Google,2024,10,2024-10-01,4.56,138025,0.47,0.34,0.86,synthetic
Indonesia,Bali,Tripadvisor,2024,10,2024-10-01,4.49,207767,0.49,0.05,0.78,synthetic
Indonesia,Bali,Booking,2024,10,2024-10-01,4.55,190331,0.7,0.32,0.76,synthetic
Indonesia,Bali,Google,2024,11,2024-11-01,4.5,165220,0.54,0.12,0.69,synthetic
Indonesia,Bali,Tripadvisor,2024,11,2024-11-01,4.51,127855,0.3,0.27,0.75,synthetic
Indonesia,Bali,Booking,2024,11,2024-11-01,4.5,124937,0.83,0.16,0.71,synthetic
Indonesia,Bali,Google,2024,12,2024-12-01,4.44,202143,0.66,0.25,0.69,synthetic
Indonesia,Bali,Tripadvisor,2024,12,2024-12-01,4.53,148722,0.66,0.25,0.79,synthetic
Indonesia,Bali,Booking,2024,12,2024-12-01,4.54,162424,0.29,0.28,0.7,synthetic
Indonesia,Bali,Google,2025,1,2025-01-01,4.52,182053,0.51,0.17,0.82,synthetic
Indonesia,Bali,Tripadvisor,2025,1,2025-01-01,4.49,240881,0.61,0.34,0.75,synthetic
Indonesia,Bali,Booking,2025,1,2025-01-01,4.54,212466,0.77,0.12,0.81,synthetic
Indonesia,Bali,Google,2025,2,2025-02-01,4.55,188645,0.86,0.48,0.82,synthetic
Indonesia,Bali,Tripadvisor,2025,2,2025-02-01,4.48,160957,0.71,0.44,0.64,synthetic
Indonesia,Bali,Booking,2025,2,2025-02-01,4.58,182091,0.33,0.35,0.84,synthetic
Indonesia,Bali,Google,2025,3,2025-03-01,4.49,164003,0.86,0.23,0.81,synthetic
Indonesia,Bali,Tripadvisor,2025,3,2025-03-01,4.42,197213,0.66,0.39,0.79,synthetic
Indonesia,Bali,Booking,2025,3,2025-03-01,4.47,199574,0.4,0.16,0.7,synthetic
Indonesia,Bali,Google,2025,4,2025-04-01,4.54,225633,0.88,0.26,0.79,synthetic
Indonesia,Bali,Tripadvisor,2025,4,2025-04-01,4.57,205088,0.57,0.31,0.78,synthetic
Indonesia,Bali,Booking,2025,4,2025-04-01,4.5,180140,0.58,0.26,0.69,synthetic
Indonesia,Bali,Google,2025,5,2025-05-01,4.57,199473,0.88,0.34,0.76,synthetic
Indonesia,Bali,Tripadvisor,2025,5,2025-05-01,4.48,188904,0.68,0.28,0.67,synthetic
Indonesia,Bali,Booking,2025,5,2025-05-01,4.47,188242,0.71,0.15,0.75,synthetic
Indonesia,Bali,Google,2025,6,2025-06-01,4.53,177657,0.51,0.23,0.77,synthetic
Indonesia,Bali,Tripadvisor,2025,6,2025-06-01,4.58,214834,0.43,0.28,0.68,synthetic
Indonesia,Bali,Booking,2025,6,2025-06-01,4.52,201307,0.84,0.12,0.71,synthetic
Australia,Sydney,Google,2023,1,2023-01-01,4.08,93294,0.69,0.17,0.55,synthetic
Australia,Sydney,Tripadvisor,2023,1,2023-01-01,4.11,106492,0.63,0.24,0.49,synthetic
Australia,Sydney,Booking,2023,1,2023-01-01,4.2,106300,0.48,0.26,0.56,synthetic
Australia,Sydney,Google,2023,2,2023-02-01,4.27,70470,0.79,0.26,0.63,synthetic
Australia,Sydney,Tripadvisor,2023,2,2023-02-01,4.16,94034,0.49,0.41,0.64,synthetic
Australia,Sydney,Booking,2023,2,2023-02-01,4.12,98727,0.55,0.31,0.64,synthetic
Australia,Sydney,Google,2023,3,2023-03-01,4.14,101569,0.67,0.28,0.59,synthetic
Australia,Sydney,Tripadvisor,2023,3,2023-03-01,4.2,78700,0.51,0.2,0.58,synthetic
Australia,Sydney,Booking,2023,3,2023-03-01,4.26,97779,0.39,0.27,0.64,synthetic
Australia,Sydney,Google,2023,4,2023-04-01,4.23,84267,0.41,0.29,0.64,synthetic
Australia,Sydney,Tripadvisor,2023,4,2023-04-01,4.2,81702,0.86,0.29,0.61,synthetic
Australia,Sydney,Booking,2023,4,2023-04-01,4.14,103542,0.69,0.33,0.51,synthetic
Australia,Sydney,Google,2023,5,2023-05-01,4.25,99708,0.75,0.3,0.62,synthetic
Australia,Sydney,Tripadvisor,2023,5,2023-05-01,4.17,116403,0.52,0.18,0.57,synthetic
Australia,Sydney,Booking,2023,5,2023-05-01,4.15,105224,0.4,0.24,0.58,synthetic
Australia,Sydney,Google,2023,6,2023-06-01,4.26,99228,0.84,0.33,0.62,synthetic
Australia,Sydney,Tripadvisor,2023,6,2023-06-01,4.23,76409,0.34,0.4,0.63,synthetic
Australia,Sydney,Booking,2023,6,2023-06-01,4.24,82056,0.79,0.37,0.62,synthetic
Australia,Sydney,Google,2023,7,2023-07-01,4.19,95211,0.47,0.26,0.61,synthetic
Australia,Sydney,Tripadvisor,2023,7,2023-07-01,4.16,75288,0.64,0.38,0.63,synthetic
Australia,Sydney,Booking,2023,7,2023-07-01,4.21,100381,0.75,0.31,0.5,synthetic
Australia,Sydney,Google,2023,8,2023-08-01,4.25,81607,0.43,0.19,0.75,synthetic
Australia,Sydney,Tripadvisor,2023,8,2023-08-01,4.21,79980,0.5,0.3,0.63,synthetic
Australia,Sydney,Booking,2023,8,2023-08-01,4.2,81220,0.65,0.24,0.65,synthetic
Australia,Sydney,Google,2023,9,2023-09-01,4.18,83077,0.7,0.34,0.57,synthetic
Australia,Sydney,Tripadvisor,2023,9,2023-09-01,4.22,98306,0.78,0.37,0.6,synthetic
Australia,Sydney,Booking,2023,9,2023-09-01,4.08,93453,0.65,0.31,0.39,synthetic
Australia,Sydney,Google,2023,10,2023-10-01,4.22,81401,0.7,0.47,0.6,synthetic
Australia,Sydney,Tripadvisor,2023,10,2023-10-01,4.21,91765,0.68,0.31,0.58,synthetic
Australia,Sydney,Booking,2023,10,2023-10-01,4.13,108851,0.67,0.38,0.58,synthetic
Australia,Sydney,Google,2023,11,2023-11-01,4.24,81578,0.61,0.35,0.68,synthetic
Australia,Sydney,Tripadvisor,2023,11,2023-11-01,4.34,95875,0.5,0.18,0.63,synthetic
Australia,Sydney,Booking,2023,11,2023-11-01,4.13,59584,0.5,0.37,0.57,synthetic
Australia,Sydney,Google,2023,12,2023-12-01,4.17,73615,0.76,0.35,0.58,synthetic
Australia,Sydney,Tripadvisor,2023,12,2023-12-01,4.05,86022,0.67,0.3,0.53,synthetic
Australia,Sydney,Booking,2023,12,2023-12-01,4.22,93103,0.7,0.22,0.55,synthetic
Australia,Sydney,Google,2024,1,2024-01-01,4.21,106802,0.68,0.31,0.59,synthetic
Australia,Sydney,Tripadvisor,2024,1,2024-01-01,4.19,103211,0.67,0.56,0.55,synthetic
Australia,Sydney,Booking,2024,1,2024-01-01,4.37,83829,0.66,0.18,0.7,synthetic
Australia,Sydney,Google,2024,2,2024-02-01,4.24,99104,0.75,0.26,0.52,synthetic
Australia,Sydney,Tripadvisor,2024,2,2024-02-01,4.22,99081,0.53,0.26,0.63,synthetic
Australia,Sydney,Booking,2024,2,2024-02-01,4.13,103163,0.78,0.51,0.64,synthetic
Australia,Sydney,Google,2024,3,2024-03-01,4.19,101770,0.54,0.25,0.64,synthetic
Australia,Sydney,Tripadvisor,2024,3,2024-03-01,4.16,103055,0.46,0.44,0.57,synthetic
Australia,Sydney,Booking,2024,3,2024-03-01,4.25,90380,0.49,0.43,0.59,synthetic
Australia,Sydney,Google,2024,4,2024-04-01,4.09,86399,0.73,0.38,0.51,synthetic
Australia,Sydney,Tripadvisor,2024,4,2024-04-01,4.14,106691,0.8,0.29,0.6,synthetic
Australia,Sydney,Booking,2024,4,2024-04-01,4.23,124223,0.43,0.23,0.59,synthetic
Australia,Sydney,Google,2024,5,2024-05-01,4.23,95734,0.65,0.31,0.62,synthetic
Australia,Sydney,Tripadvisor,2024,5,2024-05-01,4.19,110918,0.45,0.29,0.53,synthetic
Australia,Sydney,Booking,2024,5,2024-05-01,4.19,96402,0.76,0.3,0.58,synthetic
Australia,Sydney,Google,2024,6,2024-06-01,4.17,119134,0.36,0.24,0.58,synthetic
Australia,Sydney,Tripadvisor,2024,6,2024-06-01,4.14,104531,0.59,0.33,0.58,synthetic
Australia,Sydney,Booking,2024,6,2024-06-01,4.17,83427,0.63,0.12,0.55,synthetic
Australia,Sydney,Google,2024,7,2024-07-01,4.21,112811,0.95,0.26,0.56,synthetic
Australia,Sydney,Tripadvisor,2024,7,2024-07-01,4.21,120870,0.83,0.2,0.6,synthetic
Australia,Sydney,Booking,2024,7,2024-07-01,4.23,109613,0.69,0.26,0.65,synthetic
Australia,Sydney,Google,2024,8,2024-08-01,4.24,87677,0.8,0.4,0.58,synthetic
Australia,Sydney,Tripadvisor,2024,8,2024-08-01,4.24,108350,0.73,0.46,0.62,synthetic
Australia,Sydney,Booking,2024,8,2024-08-01,4.2,67459,0.77,0.4,0.67,synthetic
Australia,Sydney,Google,2024,9,2024-09-01,4.12,110115,0.75,0.23,0.62,synthetic
Australia,Sydney,Tripadvisor,2024,9,2024-09-01,4.21,78603,0.69,0.22,0.52,synthetic
Australia,Sydney,Booking,2024,9,2024-09-01,4.2,97944,0.81,0.32,0.64,synthetic
Australia,Sydney,Google,2024,10,2024-10-01,4.21,110812,0.47,0.32,0.6,synthetic
Australia,Sydney,Tripadvisor,2024,10,2024-10-01,4.22,101748,0.51,0.27,0.69,synthetic
Australia,Sydney,Booking,2024,10,2024-10-01,4.08,107121,0.79,0.36,0.64,synthetic
Australia,Sydney,Google,2024,11,2024-11-01,4.24,103268,0.53,0.34,0.65,synthetic
Australia,Sydney,Tripadvisor,2024,11,2024-11-01,4.18,89918,0.42,0.32,0.52,synthetic
Australia,Sydney,Booking,2024,11,2024-11-01,4.15,69911,0.72,0.42,0.58,synthetic
Australia,Sydney,Google,2024,12,2024-12-01,4.29,114679,0.67,0.29,0.63,synthetic
Australia,Sydney,Tripadvisor,2024,12,2024-12-01,4.21,97045,0.68,0.36,0.6,synthetic
Australia,Sydney,Booking,2024,12,2024-12-01,4.25,96011,0.6,0.2,0.61,synthetic
Australia,Sydney,Google,2025,1,2025-01-01,4.31,94574,0.67,0.25,0.54,synthetic
Australia,Sydney,Tripadvisor,2025,1,2025-01-01,4.21,98954,0.65,0.4,0.62,synthetic
Australia,Sydney,Booking,2025,1,2025-01-01,4.2,94987,0.71,0.28,0.5,synthetic
Australia,Sydney,Google,2025,2,2025-02-01,4.23,120446,0.82,0.52,0.65,synthetic
Australia,Sydney,Tripadvisor,2025,2,2025-02-01,4.21,119919,0.47,0.13,0.58,synthetic
Australia,Sydney,Booking,2025,2,2025-02-01,4.26,97619,0.67,0.36,0.64,synthetic
Australia,Sydney,Google,2025,3,2025-03-01,4.1,110391,0.54,0.47,0.61,synthetic
Australia,Sydney,Tripadvisor,2025,3,2025-03-01,4.16,128497,0.65,0.13,0.58,synthetic
Australia,Sydney,Booking,2025,3,2025-03-01,4.28,95599,0.59,0.16,0.58,synthetic
Australia,Sydney,Google,2025,4,2025-04-01,4.13,90413,0.51,0.47,0.56,synthetic
Australia,Sydney,Tripadvisor,2025,4,2025-04-01,4.23,119919,0.43,0.22,0.65,synthetic
Australia,Sydney,Booking,2025,4,2025-04-01,4.14,114932,0.85,0.15,0.55,synthetic
Australia,Sydney,Google,2025,5,2025-05-01,4.17,99333,0.51,0.25,0.58,synthetic
Australia,Sydney,Tripadvisor,2025,5,2025-05-01,4.19,118161,0.6,0.41,0.57,synthetic
Australia,Sydney,Booking,2025,5,2025-05-01,4.11,102153,0.67,0.39,0.63,synthetic
Australia,Sydney,Google,2025,6,2025-06-01,4.2,115612,0.81,0.22,0.59,synthetic
Australia,Sydney,Tripadvisor,2025,6,2025-06-01,4.35,116927,0.68,0.39,0.61,synthetic
Australia,Sydney,Booking,2025,6,2025-06-01,4.14,93150,0.66,0.26,0.58,synthetic
New Zealand,Auckland,Google,2023,1,2023-01-01,4.06,82454,0.49,0.17,0.49,synthetic
New Zealand,Auckland,Tripadvisor,2023,1,2023-01-01,4.02,120064,0.37,0.24,0.42,synthetic
New Zealand,Auckland,Booking,2023,1,2023-01-01,3.98,105469,0.72,0.09,0.52,synthetic
New Zealand,Auckland,Google,2023,2,2023-02-01,3.95,89306,0.61,0.36,0.47,synthetic
New Zealand,Auckland,Tripadvisor,2023,2,2023-02-01,3.95,103299,0.49,0.36,0.53,synthetic
New Zealand,Auckland,Booking,2023,2,2023-02-01,4.07,104319,0.77,0.2,0.63,synthetic
New Zealand,Auckland,Google,2023,3,2023-03-01,3.95,79092,0.8,0.23,0.48,synthetic
New Zealand,Auckland,Tripadvisor,2023,3,2023-03-01,3.95,134225,0.87,0.45,0.48,synthetic
New Zealand,Auckland,Booking,2023,3,2023-03-01,4.07,103901,0.77,0.26,0.61,synthetic
New Zealand,Auckland,Google,2023,4,2023-04-01,3.98,100209,0.53,0.32,0.47,synthetic
New Zealand,Auckland,Tripadvisor,2023,4,2023-04-01,4.04,98531,0.72,0.45,0.52,synthetic
New Zealand,Auckland,Booking,2023,4,2023-04-01,4.14,118715,0.92,0.29,0.49,synthetic
New Zealand,Auckland,Google,2023,5,2023-05-01,3.97,96986,0.46,0.08,0.54,synthetic
New Zealand,Auckland,Tripadvisor,2023,5,2023-05-01,3.9,116222,0.93,0.22,0.47,synthetic
New Zealand,Auckland,Booking,2023,5,2023-05-01,3.99,114945,0.42,0.29,0.55,synthetic
New Zealand,Auckland,Google,2023,6,2023-06-01,4.01,84130,0.79,0.17,0.51,synthetic
New Zealand,Auckland,Tripadvisor,2023,6,2023-06-01,4.05,106070,0.98,0.37,0.51,synthetic
New Zealand,Auckland,Booking,2023,6,2023-06-01,4.05,107201,0.61,0.32,0.5,synthetic
New Zealand,Auckland,Google,2023,7,2023-07-01,4.02,98224,0.32,0.41,0.48,synthetic
New Zealand,Auckland,Tripadvisor,2023,7,2023-07-01,4.02,95025,0.49,0.2,0.56,synthetic
New Zealand,Auckland,Booking,2023,7,2023-07-01,4.08,104892,0.52,0.13,0.58,synthetic
New Zealand,Auckland,Google,2023,8,2023-08-01,3.97,90547,0.6,0.27,0.41,synthetic
New Zealand,Auckland,Tripadvisor,2023,8,2023-08-01,3.93,108789,0.5,0.35,0.47,synthetic
New Zealand,Auckland,Booking,2023,8,2023-08-01,4.07,94125,0.63,0.36,0.51,synthetic
New Zealand,Auckland,Google,2023,9,2023-09-01,4.08,83658,0.48,0.13,0.5,synthetic
New Zealand,Auckland,Tripadvisor,2023,9,2023-09-01,4.0,115000,0.58,0.24,0.42,synthetic
New Zealand,Auckland,Booking,2023,9,2023-09-01,3.94,108459,0.73,0.26,0.53,synthetic
New Zealand,Auckland,Google,2023,10,2023-10-01,3.95,99666,0.55,0.45,0.48,synthetic
New Zealand,Auckland,Tripadvisor,2023,10,2023-10-01,3.9,116508,0.88,0.28,0.41,synthetic
New Zealand,Auckland,Booking,2023,10,2023-10-01,4.06,129214,0.73,0.14,0.57,synthetic
New Zealand,Auckland,Google,2023,11,2023-11-01,4.04,92588,0.79,0.34,0.58,synthetic
New Zealand,Auckland,Tripadvisor,2023,11,2023-11-01,3.95,109570,0.47,0.32,0.55,synthetic
New Zealand,Auckland,Booking,2023,11,2023-11-01,3.93,87388,0.74,0.3,0.52,synthetic
New Zealand,Auckland,Google,2023,12,2023-12-01,3.96,105209,0.7,0.32,0.39,synthetic
New Zealand,Auckland,Tripadvisor,2023,12,2023-12-01,4.18,107231,0.4,0.33,0.61,synthetic
New Zealand,Auckland,Booking,2023,12,2023-12-01,4.07,116200,0.57,0.13,0.56,synthetic
New Zealand,Auckland,Google,2024,1,2024-01-01,3.91,129401,0.49,0.36,0.42,synthetic
New Zealand,Auckland,Tripadvisor,2024,1,2024-01-01,3.98,102077,0.71,0.24,0.53,synthetic
New Zealand,Auckland,Booking,2024,1,2024-01-01,3.98,109796,0.61,0.32,0.44,synthetic
New Zealand,Auckland,Google,2024,2,2024-02-01,4.05,109255,0.68,0.3,0.56,synthetic
New Zealand,Auckland,Tripadvisor,2024,2,2024-02-01,3.99,102231,0.66,0.25,0.57,synthetic
New Zealand,Auckland,Booking,2024,2,2024-02-01,4.02,94317,0.51,0.2,0.56,synthetic
New Zealand,Auckland,Google,2024,3,2024-03-01,4.06,112105,0.64,0.29,0.57,synthetic
New Zealand,Auckland,Tripadvisor,2024,3,2024-03-01,4.04,122418,0.57,0.24,0.55,synthetic
New Zealand,Auckland,Booking,2024,3,2024-03-01,4.1,127920,0.84,0.32,0.5,synthetic
New Zealand,Auckland,Google,2024,4,2024-04-01,3.96,131628,0.32,0.45,0.44,synthetic
New Zealand,Auckland,Tripadvisor,2024,4,2024-04-01,4.13,111975,0.71,0.54,0.55,synthetic
New Zealand,Auckland,Booking,2024,4,2024-04-01,3.99,103515,0.45,0.27,0.47,synthetic
New Zealand,Auckland,Google,2024,5,2024-05-01,3.94,110079,0.67,0.21,0.46,synthetic
New Zealand,Auckland,Tripadvisor,2024,5,2024-05-01,4.1,93695,0.89,0.23,0.56,synthetic
New Zealand,Auckland,Booking,2024,5,2024-05-01,4.09,134403,0.67,0.23,0.51,synthetic
New Zealand,Auckland,Google,2024,6,2024-06-01,3.98,138535,0.54,0.33,0.44,synthetic
New Zealand,Auckland,Tripadvisor,2024,6,2024-06-01,3.94,113290,0.55,0.27,0.4,synthetic
New Zealand,Auckland,Booking,2024,6,2024-06-01,4.01,133927,0.47,0.39,0.33,synthetic
New Zealand,Auckland,Google,2024,7,2024-07-01,3.96,87042,0.79,0.39,0.43,synthetic
New Zealand,Auckland,Tripadvisor,2024,7,2024-07-01,4.03,129217,0.8,0.26,0.4,synthetic
New Zealand,Auckland,Booking,2024,7,2024-07-01,3.96,123315,0.91,0.29,0.45,synthetic
New Zealand,Auckland,Google,2024,8,2024-08-01,4.16,118430,0.42,0.29,0.63,synthetic
New Zealand,Auckland,Tripadvisor,2024,8,2024-08-01,4.01,123697,0.36,0.16,0.47,synthetic
New Zealand,Auckland,Booking,2024,8,2024-08-01,3.99,117457,0.7,0.55,0.46,synthetic
New Zealand,Auckland,Google,2024,9,2024-09-01,3.99,103301,0.76,0.41,0.47,synthetic
New Zealand,Auckland,Tripadvisor,2024,9,2024-09-01,4.14,103325,0.75,0.45,0.5,synthetic
New Zealand,Auckland,Booking,2024,9,2024-09-01,4.05,76002,0.72,0.19,0.55,synthetic
New Zealand,Auckland,Google,2024,10,2024-10-01,4.06,128112,0.73,0.31,0.51,synthetic
New Zealand,Auckland,Tripadvisor,2024,10,2024-10-01,4.01,97808,0.57,0.27,0.46,synthetic
New Zealand,Auckland,Booking,2024,10,2024-10-01,3.91,95627,0.13,0.27,0.47,synthetic
New Zealand,Auckland,Google,2024,11,2024-11-01,3.85,116140,0.58,0.18,0.4,synthetic
New Zealand,Auckland,Tripadvisor,2024,11,2024-11-01,4.07,99730,0.61,0.33,0.5,synthetic
New Zealand,Auckland,Booking,2024,11,2024-11-01,4.07,118405,0.56,0.54,0.59,synthetic
New Zealand,Auckland,Google,2024,12,2024-12-01,3.91,107658,0.97,0.2,0.46,synthetic
New Zealand,Auckland,Tripadvisor,2024,12,2024-12-01,4.09,121772,0.72,0.37,0.54,synthetic
New Zealand,Auckland,Booking,2024,12,2024-12-01,3.96,118824,0.54,0.25,0.56,synthetic
New Zealand,Auckland,Google,2025,1,2025-01-01,3.99,146131,0.64,0.28,0.4,synthetic
New Zealand,Auckland,Tripadvisor,2025,1,2025-01-01,4.14,121210,0.26,0.4,0.57,synthetic
New Zealand,Auckland,Booking,2025,1,2025-01-01,3.96,134851,0.22,0.23,0.46,synthetic
New Zealand,Auckland,Google,2025,2,2025-02-01,4.06,153906,0.56,0.35,0.67,synthetic
New Zealand,Auckland,Tripadvisor,2025,2,2025-02-01,4.01,128112,0.41,0.5,0.47,synthetic
New Zealand,Auckland,Booking,2025,2,2025-02-01,4.03,124794,0.61,0.26,0.53,synthetic
New Zealand,Auckland,Google,2025,3,2025-03-01,4.12,154498,0.57,0.26,0.52,synthetic
New Zealand,Auckland,Tripadvisor,2025,3,2025-03-01,4.17,123173,0.77,0.37,0.7,synthetic
New Zealand,Auckland,Booking,2025,3,2025-03-01,4.0,105183,0.88,0.39,0.52,synthetic
New Zealand,Auckland,Google,2025,4,2025-04-01,4.1,128769,0.84,0.32,0.6,synthetic
New Zealand,Auckland,Tripadvisor,2025,4,2025-04-01,4.04,116562,0.57,0.26,0.53,synthetic
New Zealand,Auckland,Booking,2025,4,2025-04-01,3.98,127642,0.66,0.32,0.5,synthetic
New Zealand,Auckland,Google,2025,5,2025-05-01,3.98,117193,0.35,0.29,0.44,synthetic
New Zealand,Auckland,Tripadvisor,2025,5,2025-05-01,4.02,110897,0.29,0.53,0.5,synthetic
New Zealand,Auckland,Booking,2025,5,2025-05-01,4.1,113627,0.85,0.18,0.56,synthetic
New Zealand,Auckland,Google,2025,6,2025-06-01,3.95,159153,0.56,0.38,0.5,synthetic
New Zealand,Auckland,Tripadvisor,2025,6,2025-06-01,4.01,128833,0.8,0.37,0.51,synthetic
New Zealand,Auckland,Booking,2025,6,2025-06-01,4.04,149172,0.54,0.11,0.47,synthetic
Japan,Tokyo,Google,2023,1,2023-01-01,4.09,133780,0.6,0.32,0.56,synthetic
Japan,Tokyo,Tripadvisor,2023,1,2023-01-01,4.1,166674,0.68,0.46,0.59,synthetic
Japan,Tokyo,Booking,2023,1,2023-01-01,4.12,172242,0.64,0.38,0.6,synthetic
Japan,Tokyo,Google,2023,2,2023-02-01,4.14,150759,0.58,0.21,0.46,synthetic
Japan,Tokyo,Tripadvisor,2023,2,2023-02-01,4.1,152473,0.76,0.38,0.54,synthetic
Japan,Tokyo,Booking,2023,2,2023-02-01,4.1,145699,0.45,0.09,0.47,synthetic
Japan,Tokyo,Google,2023,3,2023-03-01,4.23,182103,0.71,0.29,0.54,synthetic
Japan,Tokyo,Tripadvisor,2023,3,2023-03-01,4.13,159847,0.72,0.37,0.63,synthetic
Japan,Tokyo,Booking,2023,3,2023-03-01,4.26,141676,1.02,0.1,0.59,synthetic
Japan,Tokyo,Google,2023,4,2023-04-01,4.16,158724,0.57,0.25,0.69,synthetic
Japan,Tokyo,Tripadvisor,2023,4,2023-04-01,4.11,130698,0.85,0.38,0.61,synthetic
Japan,Tokyo,Booking,2023,4,2023-04-01,4.16,124325,0.61,0.15,0.59,synthetic
Japan,Tokyo,Google,2023,5,2023-05-01,4.18,168131,0.59,0.37,0.55,synthetic
Japan,Tokyo,Tripadvisor,2023,5,2023-05-01,4.2,160968,0.48,0.35,0.66,synthetic
Japan,Tokyo,Booking,2023,5,2023-05-01,4.15,134215,0.63,0.36,0.53,synthetic
Japan,Tokyo,Google,2023,6,2023-06-01,4.08,158235,0.72,0.51,0.57,synthetic
Japan,Tokyo,Tripadvisor,2023,6,2023-06-01,4.07,185364,0.76,0.1,0.48,synthetic
Japan,Tokyo,Booking,2023,6,2023-06-01,4.11,163890,0.24,0.29,0.6,synthetic
Japan,Tokyo,Google,2023,7,2023-07-01,3.97,162258,0.73,0.22,0.43,synthetic
Japan,Tokyo,Tripadvisor,2023,7,2023-07-01,4.09,101164,0.55,0.32,0.49,synthetic
Japan,Tokyo,Booking,2023,7,2023-07-01,4.2,150746,0.64,0.26,0.64,synthetic
Japan,Tokyo,Google,2023,8,2023-08-01,4.22,141631,0.71,0.38,0.63,synthetic
Japan,Tokyo,Tripadvisor,2023,8,2023-08-01,4.24,135931,0.54,0.22,0.66,synthetic
Japan,Tokyo,Booking,2023,8,2023-08-01,4.13,136481,0.85,0.48,0.55,synthetic
Japan,Tokyo,Google,2023,9,2023-09-01,4.06,182214,0.67,0.34,0.54,synthetic
Japan,Tokyo,Tripadvisor,2023,9,2023-09-01,4.1,141528,0.7,0.26,0.57,synthetic
Japan,Tokyo,Booking,2023,9,2023-09-01,4.14,130027,0.84,0.36,0.59,synthetic
Japan,Tokyo,Google,2023,10,2023-10-01,4.18,116875,0.53,0.15,0.59,synthetic
Japan,Tokyo,Tripadvisor,2023,10,2023-10-01,4.16,151439,0.78,0.15,0.54,synthetic
Japan,Tokyo,Booking,2023,10,2023-10-01,4.17,153630,0.4,0.42,0.66,synthetic
Japan,Tokyo,Google,2023,11,2023-11-01,4.17,121947,0.62,0.33,0.57,synthetic
Japan,Tokyo,Tripadvisor,2023,11,2023-11-01,4.22,146842,0.92,0.38,0.63,synthetic
Japan,Tokyo,Booking,2023,11,2023-11-01,4.2,176270,0.73,0.29,0.57,synthetic
Japan,Tokyo,Google,2023,12,2023-12-01,4.08,105299,0.63,0.26,0.52,synthetic
Japan,Tokyo,Tripadvisor,2023,12,2023-12-01,4.21,146911,0.88,0.24,0.55,synthetic
Japan,Tokyo,Booking,2023,12,2023-12-01,4.07,161829,0.77,0.24,0.48,synthetic
Japan,Tokyo,Google,2024,1,2024-01-01,4.24,132835,0.75,0.24,0.64,synthetic
Japan,Tokyo,Tripadvisor,2024,1,2024-01-01,4.21,170018,0.56,0.44,0.62,synthetic
Japan,Tokyo,Booking,2024,1,2024-01-01,4.36,127918,0.34,0.4,0.68,synthetic
Japan,Tokyo,Google,2024,2,2024-02-01,4.19,139629,0.61,0.35,0.57,synthetic
Japan,Tokyo,Tripadvisor,2024,2,2024-02-01,4.16,134550,0.66,0.44,0.52,synthetic
Japan,Tokyo,Booking,2024,2,2024-02-01,4.07,183791,0.4,0.38,0.54,synthetic
Japan,Tokyo,Google,2024,3,2024-03-01,4.12,189129,0.74,0.33,0.45,synthetic
Japan,Tokyo,Tripadvisor,2024,3,2024-03-01,4.19,140160,0.57,0.3,0.69,synthetic
Japan,Tokyo,Booking,2024,3,2024-03-01,4.13,133368,0.82,0.37,0.6,synthetic
Japan,Tokyo,Google,2024,4,2024-04-01,4.23,194083,0.47,0.16,0.66,synthetic
Japan,Tokyo,Tripadvisor,2024,4,2024-04-01,4.13,157511,0.43,0.36,0.58,synthetic
Japan,Tokyo,Booking,2024,4,2024-04-01,4.13,134033,0.78,0.33,0.62,synthetic
Japan,Tokyo,Google,2024,5,2024-05-01,4.02,161923,0.49,0.3,0.56,synthetic
